device_id,health_indicator,firmware_status,maintenance_group,support_team,diagnostic_flag,health_score,battery_voltage,error_count,restart_count,maintenance_cost
DEV100313,critical,pending,C,Team1,CHECK,9.256481992,4.643029448,7,7,564.2184642
DEV100314,good,updated,A,Team2,OK,68.33030127,3.234950436,15,5,430.3747456
DEV100315,good,outdated,B,Team3,CHECK,49.93455672,4.325039963,17,6,978.7512822
DEV100316,warning,updated,A,Team3,FAIL,87.41875647,3.547615466,11,3,576.7017963
DEV100317,critical,outdated,C,Team3,CHECK,46.53565131,4.473538631,0,0,841.9783017
DEV100318,critical,outdated,B,Team2,FAIL,14.5497623,4.951137698,9,6,692.1639507
DEV100319,warning,pending,C,Team2,FAIL,7.420061332,3.092001214,13,4,823.1200269
DEV100320,good,outdated,A,Team1,FAIL,65.67492289,4.741702368,6,5,695.1175793
DEV100321,good,pending,C,Team2,FAIL,88.3079471,3.828176709,16,8,100.3942681
DEV100322,warning,pending,A,Team1,FAIL,26.49314506,3.334084303,8,2,123.0621819
DEV100323,critical,updated,B,Team3,OK,77.08566278,4.400402791,15,3,903.0260689
DEV100324,critical,outdated,A,Team3,FAIL,76.83340756,3.971789189,10,8,464.292585
DEV100325,warning,pending,B,Team2,FAIL,56.10265687,4.644596755,12,0,708.2274518
DEV100326,critical,outdated,C,Team2,FAIL,44.45387836,3.650527402,17,6,582.6250493
DEV100327,critical,outdated,B,Team3,OK,37.14945813,4.233094277,19,8,961.930563
DEV100328,critical,outdated,C,Team1,CHECK,18.63359175,4.173407125,19,8,660.3204242
DEV100329,warning,pending,B,Team3,OK,27.56727935,3.102415803,9,3,926.7666154
DEV100330,critical,outdated,B,Team2,CHECK,31.17828152,3.361256558,11,2,937.1390636
DEV100331,good,pending,B,Team2,CHECK,11.19531203,4.379649767,15,4,364.1248236
DEV100332,good,updated,C,Team1,OK,75.12027602,3.481508229,3,5,527.0360851
DEV100333,warning,updated,C,Team1,CHECK,73.1359538,4.107248728,8,0,376.7028935
DEV100334,critical,updated,B,Team1,OK,24.88284655,4.731130918,5,6,522.8933681
DEV100335,critical,pending,B,Team1,FAIL,47.49020721,4.617806597,12,2,559.7260722
DEV100336,warning,pending,C,Team3,FAIL,89.32727595,3.476461412,18,6,275.0703377
DEV100337,critical,updated,B,Team3,CHECK,50.496775,3.041915188,7,0,252.6583327
DEV100338,good,updated,A,Team2,OK,16.49203186,4.905917602,2,4,369.4882482
DEV100339,critical,outdated,A,,OK,6.482756706,3.682026944,2,8,746.8787511
DEV100340,good,updated,B,Team1,CHECK,51.3423229,4.763604915,17,6,629.3252243
DEV100341,critical,outdated,B,Team1,CHECK,84.43100207,3.450842693,9,7,937.1375058
DEV100342,critical,outdated,A,Team3,CHECK,79.94324871,3.864460655,3,0,909.2633712
DEV100343,,pending,C,Team1,OK,17.22618078,4.962297862,4,3,233.6202385
DEV100344,warning,outdated,C,Team3,CHECK,68.31576651,4.957548186,13,4,979.7516979
DEV100345,good,pending,C,Team2,FAIL,92.96264399,4.34996262,1,1,371.2617545
DEV100346,good,updated,A,Team1,OK,85.38541715,4.989075701,12,1,775.6656646
DEV100347,good,pending,B,Team1,CHECK,87.39524402,3.07951598,8,1,264.2689282
DEV100348,critical,updated,B,Team3,CHECK,64.27925067,4.203745252,19,0,133.5147714
DEV100349,critical,outdated,B,Team3,CHECK,8.499817548,4.994330632,18,5,999.2956395
DEV100350,critical,outdated,B,Team3,FAIL,73.95126588,3.073584008,0,1,465.5781993
DEV100351,good,updated,B,Team2,OK,91.66653787,4.858371548,7,8,690.933977
DEV100352,critical,outdated,C,Team2,OK,65.44967434,3.520093434,0,9,675.203698
DEV100353,good,updated,A,Team2,FAIL,92.75738238,3.626497737,9,3,736.1910868
DEV100354,critical,pending,A,Team3,FAIL,40.27594969,4.34623253,2,2,183.1275506
DEV100355,warning,outdated,C,Team2,CHECK,46.75652364,3.887336559,17,3,445.205597
DEV100356,critical,pending,A,Team1,FAIL,38.75761498,3.701943348,6,5,802.4534872
DEV100357,good,updated,A,Team3,FAIL,54.10357264,3.636649032,18,7,419.1561314
DEV100358,warning,pending,A,Team1,CHECK,33.64470294,4.652749195,12,4,659.4897334
DEV100359,warning,updated,C,Team2,FAIL,7.119704948,4.080367394,2,8,630.3119622
DEV100360,warning,updated,A,Team1,OK,91.70259971,3.751001288,8,6,633.9394184
DEV100361,warning,outdated,A,Team2,CHECK,85.86708285,3.877731336,7,9,359.8806308
DEV100362,good,updated,B,Team1,OK,68.92146899,3.095647758,4,9,533.5305925
DEV100363,good,outdated,B,Team3,FAIL,33.93082795,3.416653266,14,7,572.4914078
DEV100364,warning,outdated,C,Team1,CHECK,86.3584454,3.489845516,10,8,537.7660801
DEV100365,warning,pending,B,Team1,FAIL,22.37596574,3.520046576,5,0,127.2955537
DEV100366,good,outdated,C,Team1,CHECK,76.13362897,4.376512373,19,8,553.1826451
DEV100367,warning,outdated,B,Team2,FAIL,85.5738323,3.248266491,10,9,905.4197209
DEV100368,warning,pending,C,Team1,FAIL,91.59214363,3.83158821,13,0,358.9272601
DEV100369,good,pending,B,Team2,FAIL,41.54189603,3.345042719,13,9,593.2665424
DEV100370,warning,pending,C,Team2,OK,75.84628558,3.051256031,8,9,353.0470254
DEV100371,good,pending,B,Team1,OK,66.80764862,3.386513876,15,8,176.7793789
DEV100372,good,pending,C,Team1,OK,94.24372329,3.191303667,17,2,133.7115572
DEV100373,warning,pending,B,Team1,FAIL,72.54410632,4.315287985,7,6,150.3698849
DEV100374,critical,updated,A,Team3,CHECK,35.35716941,3.743293775,12,7,328.2949576
DEV100375,warning,updated,B,Team3,FAIL,46.59039738,3.825316169,16,6,956.8161841
DEV100376,critical,pending,A,Team2,FAIL,56.91438668,4.173156989,7,7,619.9378443
DEV100377,critical,updated,C,Team3,CHECK,85.1846675,4.226295694,9,5,535.6455162
DEV100378,critical,pending,C,Team3,FAIL,7.94091405,4.139633014,18,0,621.5532726
DEV100379,critical,pending,B,Team3,FAIL,45.63458763,3.429015888,8,7,246.0526399
DEV100380,good,pending,A,Team1,FAIL,37.6660817,3.345156994,2,4,836.8714978
DEV100381,warning,outdated,B,Team2,FAIL,67.63398789,3.385000011,17,2,673.8471686
DEV100382,good,updated,A,Team1,FAIL,18.98567826,4.133413537,13,6,287.2164034
DEV100383,good,pending,C,Team3,FAIL,85.42097086,3.956765102,16,0,486.2644002
DEV100384,warning,outdated,B,Team3,FAIL,49.82147675,3.08830051,12,1,748.7022295
DEV100385,good,pending,A,Team2,OK,17.76841029,4.031001516,1,3,741.4197186
DEV100386,warning,pending,C,Team2,FAIL,86.6575404,3.612583364,8,8,681.9975864
DEV100387,good,pending,C,Team3,OK,51.13919831,3.284905524,1,1,610.4614953
DEV100388,good,outdated,C,Team1,FAIL,95.30271517,3.544283134,7,5,210.3749471
DEV100389,critical,outdated,B,Team1,FAIL,43.58504536,3.335790241,5,9,381.6775563
DEV100390,critical,updated,B,Team2,FAIL,84.16943401,3.318538891,6,7,123.3986035
DEV100391,critical,pending,B,Team1,OK,48.60389707,3.344479554,5,3,189.773736
DEV100392,critical,pending,B,Team3,FAIL,67.18527325,4.391786443,2,5,938.1844273
DEV100393,good,outdated,C,Team3,CHECK,51.48543572,3.629167615,0,3,688.4169621
DEV100394,critical,pending,A,Team2,FAIL,40.52095725,3.171728836,3,4,997.3741504
DEV100395,good,updated,A,Team3,CHECK,53.37188741,4.34709475,2,1,122.4759355
DEV100396,good,outdated,C,Team3,FAIL,88.826367,3.531481177,13,5,291.7838323
DEV100397,warning,outdated,A,Team2,OK,27.20287995,3.706034113,6,6,707.1168657
DEV100398,critical,outdated,A,Team2,OK,55.75224962,3.416781528,6,5,526.9676609
DEV100399,critical,updated,C,Team2,CHECK,26.23064525,4.66949988,10,8,356.0781533
DEV100400,warning,updated,B,Team3,CHECK,36.71264131,4.792609602,5,8,224.2879753
DEV100401,good,updated,B,Team3,OK,48.05344122,3.962589454,15,0,707.9658636
DEV100402,good,updated,B,Team1,OK,3.279128907,4.713372191,1,4,625.1081819
DEV100403,critical,updated,C,Team1,OK,32.00509321,4.480193211,10,9,205.6967574
DEV100404,critical,outdated,B,Team3,FAIL,62.0719254,4.873893306,1,2,112.7392368
DEV100405,good,updated,B,Team3,CHECK,85.83531899,3.074459631,7,0,450.1025169
DEV100406,good,updated,B,Team2,CHECK,31.50583921,4.158514322,6,5,250.1079085
DEV100407,warning,outdated,C,Team2,FAIL,12.82295776,4.551578492,4,1,769.153562
DEV100408,good,outdated,B,Team2,FAIL,18.72543447,4.430805005,10,2,271.7378517
DEV100409,critical,updated,A,Team1,OK,59.9202295,4.707068759,16,0,646.6007
DEV100410,good,outdated,A,Team1,CHECK,67.41254256,3.117418562,19,0,611.6117833
DEV100411,good,updated,B,Team3,OK,97.66215413,4.108060021,14,7,452.4934594
DEV100412,good,updated,A,Team2,FAIL,25.81127135,3.903772992,7,9,574.1492571
DEV100413,warning,outdated,A,Team1,OK,12.2794482,4.146753655,0,0,163.3287375
DEV100414,critical,outdated,A,Team1,OK,82.95322479,3.917597093,5,9,412.0419298
DEV100415,good,outdated,C,Team2,FAIL,64.89553519,4.801159538,14,3,506.2597359
DEV100416,good,updated,C,Team1,OK,51.76415025,4.563474137,18,9,938.9244034
DEV100417,critical,updated,A,Team1,OK,30.7924109,4.517563473,2,4,299.9975658
DEV100418,critical,outdated,B,Team1,OK,13.24353595,4.442425603,0,6,575.2322109
DEV100419,warning,updated,B,***,FAIL,87.13320195,3.223757141,18,8,485.35323
DEV100420,good,updated,B,Team3,OK,2.372491035,3.883478116,0,2,244.0254367
DEV100421,critical,updated,B,Team1,OK,35.03329093,4.658330695,17,7,475.1961002
DEV100422,warning,pending,C,Team3,FAIL,29.94251006,3.340676873,7,7,571.4482132
DEV100423,critical,updated,C,Team1,OK,86.45499302,4.35860882,12,1,576.006368
DEV100424,warning,updated,B,Team3,FAIL,72.63780002,3.582980489,6,8,372.8068911
DEV100425,warning,updated,C,Team1,OK,0.870618752,4.303646903,1,9,951.7442614
DEV100426,warning,outdated,C,Team1,OK,31.32941706,3.800226214,13,0,621.2904026
DEV100427,good,updated,A,Team1,OK,31.02301387,3.493545613,3,6,839.9115293
DEV100428,warning,pending,C,Team1,OK,8.495629673,4.677709551,16,9,175.7287028
DEV100429,good,outdated,C,Team2,CHECK,3.930657694,4.712314873,8,6,719.4872215
DEV100430,critical,outdated,C,Team1,OK,53.31868228,3.147503582,19,2,904.2909701
DEV100431,critical,updated,C,Team3,OK,82.53371038,3.501712391,10,3,292.5085216
DEV100432,good,pending,C,Team1,CHECK,71.38480792,4.834754398,12,9,889.7201797
DEV100433,warning,updated,B,,CHECK,28.09481026,3.900988579,19,9,436.9035687
DEV100434,critical,pending,B,Team3,CHECK,6.385993616,3.078058972,10,9,400.8676486
DEV100435,warning,updated,C,Team2,CHECK,97.88835236,3.068874071,14,7,810.5317949
DEV100436,warning,outdated,A,Team3,OK,75.71668171,3.493467183,9,8,659.4882397
DEV100437,critical,updated,B,Team2,FAIL,9.204882282,3.64264674,12,1,849.0916126
DEV100438,warning,pending,A,Team2,FAIL,38.02608513,3.082490867,17,0,453.4928852
DEV100439,critical,updated,A,Team2,CHECK,94.48825802,3.052587529,10,5,116.9481405
DEV100440,good,outdated,C,Team2,FAIL,6.489183084,4.122593327,11,4,953.7546264
DEV100441,good,updated,C,Team3,CHECK,0.876779331,4.916080374,6,7,218.6027716
DEV100442,critical,pending,A,Team3,OK,2.740393355,4.778612155,19,3,552.2737372
DEV100443,good,outdated,C,Team2,CHECK,30.00400691,3.38732111,7,2,564.443727
DEV100444,warning,outdated,C,Team3,FAIL,76.60656492,3.962939759,8,8,271.7837751
DEV100445,warning,outdated,A,Team1,FAIL,93.64234177,4.161858067,8,6,449.9759221
DEV100446,warning,pending,B,Team1,CHECK,18.86688614,3.029007345,9,1,948.6394994
DEV100447,good,outdated,C,Team1,OK,41.27444446,3.711735448,19,2,597.0034928
DEV100448,good,outdated,B,Team1,FAIL,91.46723939,3.160564243,0,7,919.7904424
DEV100449,critical,updated,B,Team3,OK,6.465307988,4.087373178,5,8,132.2226232
DEV100450,warning,pending,A,Team2,OK,53.12416057,4.360562494,2,0,736.1290373
DEV100451,warning,outdated,A,Team1,CHECK,91.71408855,3.282967949,15,8,122.1280195
DEV100452,good,outdated,C,Team3,OK,25.85597633,3.334986933,11,9,304.599452
DEV100453,good,outdated,B,Team2,OK,89.92031566,3.240330538,5,6,898.6627237
DEV100454,critical,outdated,B,Team2,OK,90.97832031,3.969403408,10,8,761.9909046
DEV100455,critical,outdated,B,Team1,CHECK,6.679902545,3.902217729,9,2,476.8100225
DEV100456,good,outdated,C,Team2,OK,69.4524566,3.354088675,15,6,962.8471659
DEV100457,critical,updated,C,Team1,FAIL,95.77740896,4.13506601,12,6,539.3724051
DEV100458,critical,pending,A,,CHECK,11.57019321,3.95114614,10,6,743.9280437
DEV100459,critical,pending,B,Team1,FAIL,47.34063422,3.621054733,13,4,164.2632254
DEV100460,warning,updated,B,Team1,CHECK,35.67307205,4.269280932,3,7,169.6358853
DEV100461,warning,outdated,A,Team3,CHECK,10.1386723,4.677520609,16,0,684.8755674
DEV100462,good,outdated,B,Team3,OK,33.79231262,3.267237562,4,1,285.939223
DEV100463,warning,outdated,C,Team1,OK,54.73000532,3.746068374,7,9,708.3035159
DEV100464,good,outdated,A,Team2,OK,73.74582118,3.180263282,7,8,800.483539
DEV100465,critical,updated,A,Team2,OK,36.5210626,4.502129888,14,4,643.0259441
DEV100466,good,updated,A,Team1,FAIL,41.07467587,3.359520677,3,9,370.0609577
DEV100467,good,updated,B,Team2,OK,41.68252895,3.212808145,17,1,807.5787766
DEV100468,good,outdated,A,Team1,CHECK,16.46745855,4.284753624,8,2,669.6487563
DEV100469,warning,pending,C,Team3,FAIL,39.8885316,3.549452835,13,7,836.4221062
DEV100470,warning,updated,C,***,FAIL,40.24142195,4.77290796,0,4,262.412831
DEV100471,critical,outdated,A,Team2,OK,52.06383175,4.919614297,1,0,789.8941286
DEV100472,warning,outdated,B,Team1,CHECK,97.82489459,3.843285255,12,1,452.5500931
DEV100473,good,updated,C,Team2,OK,64.67280531,3.902115563,1,9,757.7815959
DEV100474,good,pending,C,Team2,FAIL,64.11793757,4.436980924,2,3,561.4869378
DEV100475,critical,pending,A,Team3,OK,28.66350889,4.679287679,14,7,795.1671379
DEV100476,warning,outdated,B,Team2,CHECK,98.99015794,4.983500012,5,3,237.3177575
DEV100477,critical,pending,B,Team2,OK,94.09183591,3.770599837,9,6,997.3489466
DEV100478,critical,pending,B,Team1,FAIL,2.609883056,3.588258456,3,9,240.3768666
DEV100479,warning,pending,A,Team2,OK,74.64822452,4.96582139,8,6,774.469783
DEV100480,good,updated,B,Team2,CHECK,5.944858819,3.967652686,9,7,898.2549931
DEV100481,warning,updated,C,Team3,OK,70.97390759,3.136408189,14,2,979.9171608
DEV100482,good,updated,C,Team1,CHECK,57.41487474,3.633013579,12,2,995.9589692
DEV100483,critical,pending,A,Team3,OK,55.6408613,4.91432525,17,5,577.9934435
DEV100484,warning,updated,B,Team3,CHECK,28.94066623,3.2555718,3,1,805.1683309
DEV100485,critical,updated,B,Team3,CHECK,79.06243188,3.948457424,4,5,738.4405545
DEV100486,critical,updated,B,Team1,OK,41.04646473,4.511836903,4,8,870.6482124
DEV100487,warning,outdated,A,Team2,FAIL,37.43070873,4.88977342,19,3,388.4420958
DEV100488,good,updated,C,Team1,CHECK,3.880192538,3.063701886,3,8,462.7879567
DEV100489,critical,updated,B,Team3,OK,80.15044081,3.334669036,2,0,186.5178247
DEV100490,good,updated,C,Team2,CHECK,47.20918544,3.596352506,11,4,377.54924
DEV100491,warning,pending,C,Team3,CHECK,41.45707683,3.243915718,12,7,722.2417879
DEV100492,good,pending,B,Team3,FAIL,72.72828055,4.170062995,9,5,786.9515416
DEV100493,critical,pending,A,Team2,OK,84.60566655,3.871700848,16,7,748.7461784
DEV100494,warning,outdated,C,Team3,FAIL,55.098537,4.127155973,9,8,595.0426676
DEV100495,critical,outdated,B,Team2,FAIL,1.476031258,3.88835688,16,7,679.3837303
DEV100496,critical,outdated,B,Team2,OK,95.39538502,3.287263828,9,9,417.0730823
DEV100497,warning,updated,B,Team1,FAIL,22.7753395,3.306719839,8,7,708.3107839
DEV100498,good,outdated,A,Team3,FAIL,47.71271098,4.944450643,2,9,741.5395675
DEV100499,good,outdated,C,Team1,CHECK,0.531020581,3.445687013,14,9,800.2621105
DEV100500,warning,updated,C,Team3,OK,61.37546564,4.545524326,9,1,681.684088
DEV100501,critical,outdated,A,Team1,OK,60.13604053,4.538967597,17,8,582.1639817
DEV100502,critical,updated,C,Team2,FAIL,33.02860068,4.951915707,8,7,313.7885375
DEV100503,critical,outdated,A,Team3,FAIL,60.62473298,3.280274844,6,9,532.1139597
DEV100504,good,pending,B,Team1,CHECK,75.4265462,4.230776648,11,9,227.2095903
DEV100505,good,updated,C,Team3,CHECK,15.38898928,3.186578743,2,0,759.6838569
DEV100506,good,outdated,C,Team1,OK,84.33254911,3.256499703,15,1,359.5279336
DEV100507,warning,updated,A,Team1,CHECK,61.94655896,3.108997217,10,3,236.6138626
DEV100508,warning,updated,B,,CHECK,66.6195126,4.744732261,3,3,696.5008303
DEV100509,good,outdated,C,Team2,FAIL,85.17715354,4.275459627,1,0,281.8481295
DEV100510,good,pending,C,Team2,CHECK,61.42777553,4.60483119,0,7,511.8076764
DEV100511,good,outdated,C,Team3,FAIL,91.35868913,4.728736427,19,7,303.5599083
DEV100512,warning,updated,B,Team3,FAIL,37.15103596,4.524372371,5,4,434.5212988
DEV100513,critical,updated,C,Team2,FAIL,45.44133905,3.346332755,18,2,119.995563
DEV100514,good,updated,B,Team1,CHECK,1.989834412,3.101349909,16,6,152.7104242
DEV100515,warning,outdated,A,Team1,CHECK,26.97719754,3.421004653,16,3,498.5378891
DEV100516,critical,pending,A,Team3,OK,26.04056622,3.324858374,6,6,145.8907259
DEV100517,critical,updated,B,Team3,FAIL,50.30721308,4.253982493,15,9,747.7388032
DEV100518,warning,pending,A,Team3,FAIL,79.17471292,3.879589094,13,9,554.0945826
DEV100519,critical,pending,C,Team2,FAIL,18.95506319,3.970015972,10,8,872.8919724
DEV100520,critical,outdated,C,Team2,CHECK,15.22044719,3.275608345,15,4,160.8832641
DEV100521,warning,outdated,B,Team1,FAIL,8.104098609,4.436788292,3,5,223.1215005
DEV100522,good,pending,A,Team2,OK,69.88502543,4.275354477,9,6,942.2008886
DEV100523,critical,updated,B,Team2,CHECK,37.14677172,4.618331958,19,0,441.1984841
DEV100524,critical,updated,C,Team1,CHECK,70.82200371,3.320920246,7,4,337.3986107
DEV100525,good,updated,C,Team1,OK,35.89057234,4.820120895,4,3,317.2098741
DEV100526,warning,outdated,A,Team2,OK,5.606331383,3.472208842,10,1,709.0689657
DEV100527,warning,updated,C,Team2,CHECK,22.64213422,3.170022883,2,0,429.8691006
DEV100528,good,outdated,B,Team3,CHECK,32.0904731,4.427101805,14,5,902.5113534
DEV100529,good,pending,C,Team3,CHECK,44.47239177,4.461948193,3,0,946.0241711
DEV100530,good,updated,A,Team2,OK,65.28995207,4.715447681,1,1,637.4945722
DEV100531,good,updated,B,Team2,FAIL,97.35134058,4.081632224,0,3,353.6485577
DEV100532,warning,pending,B,Team2,OK,8.052046035,3.462268237,7,4,413.243385
DEV100533,warning,outdated,C,Team1,FAIL,77.28707071,4.408327242,12,8,856.6634282
DEV100534,critical,outdated,A,Team1,CHECK,79.27829223,3.168846517,5,5,135.873207
DEV100535,good,updated,C,Team1,CHECK,2.840475475,4.671116778,12,3,720.265782
DEV100536,critical,updated,A,Team1,CHECK,51.73219215,4.440744346,8,2,318.502816
DEV100537,,outdated,C,Team1,OK,61.07820477,3.010264784,2,3,598.5967731
DEV100538,warning,updated,A,Team2,FAIL,79.51895729,3.051401074,14,7,787.0550358
DEV100539,good,pending,B,Team1,FAIL,82.01548645,4.20693917,10,2,541.655883
DEV100540,warning,pending,A,Team2,OK,68.06587626,3.342788938,18,2,828.4474299
DEV100541,good,updated,C,Team2,CHECK,23.21622317,4.162623133,2,0,896.4982532
DEV100542,warning,outdated,C,Team2,CHECK,55.01526215,3.743493614,2,7,919.8269466
DEV100543,warning,pending,B,Team3,OK,74.45446371,4.437123437,7,7,633.6037982
DEV100544,,updated,B,Team3,CHECK,60.48191094,4.617199978,13,1,430.7319081
DEV100545,good,updated,B,Team1,CHECK,24.25112848,3.124717102,1,4,713.3485776
DEV100546,good,pending,C,Team1,FAIL,87.52883482,4.564241151,6,6,999.8682287
DEV100547,warning,updated,A,Team3,FAIL,76.23059079,4.008446214,2,9,258.1232573
DEV100548,critical,updated,A,Team3,CHECK,64.94813058,3.413626328,1,7,828.1855323
DEV100549,good,outdated,A,Team1,OK,67.74451108,4.728733835,1,4,771.2559203
DEV100550,critical,outdated,B,Team2,CHECK,32.30316474,3.762262938,0,0,395.6842132
DEV100551,critical,outdated,C,Team2,OK,65.82840435,3.459730397,5,7,951.5021758
DEV100552,warning,outdated,B,Team1,OK,21.45379767,3.900830732,8,0,747.7230759
DEV100553,warning,updated,B,Team2,OK,0.091955345,3.373134046,13,6,378.2364506
DEV100554,good,pending,C,Team1,FAIL,74.15477408,4.979238992,18,6,900.802873
DEV100555,warning,updated,B,Team3,FAIL,74.22162461,3.345266587,14,0,181.1241286
DEV100556,good,outdated,A,Team2,FAIL,51.24181965,4.924640133,11,0,528.7483239
DEV100557,critical,updated,A,Team3,CHECK,67.32420971,4.295875805,17,8,284.0733469
DEV100558,warning,updated,A,Team2,OK,80.34994805,3.929835086,4,7,159.730918
DEV100559,critical,outdated,A,Team2,OK,19.02496605,3.510113925,9,5,923.970337
DEV100560,warning,pending,B,Team2,CHECK,2.80183208,4.657610023,1,4,741.8776414
DEV100561,good,pending,C,Team2,CHECK,31.05553117,4.765314602,16,7,225.3896018
DEV100562,critical,pending,B,Team3,OK,57.69001519,4.630860026,1,1,124.9727507
DEV100563,warning,updated,C,Team2,CHECK,82.88774898,3.749952458,17,6,575.4620051
DEV100564,critical,pending,B,Team3,OK,45.05424735,4.301821633,3,3,278.4796325
DEV100565,warning,updated,B,Team3,FAIL,38.48328814,3.70075327,5,9,921.1428581
DEV100566,good,pending,A,Team2,OK,55.73194203,4.951916683,11,5,605.4370189
DEV100567,good,pending,A,Team1,FAIL,14.11184651,3.725241848,16,1,740.2724972
DEV100568,warning,updated,A,Team3,FAIL,68.13385081,4.012106462,14,1,681.584766
DEV100569,critical,updated,C,Team3,FAIL,25.62566526,4.875251147,4,8,706.7093273
DEV100570,warning,updated,B,Team3,OK,22.31945342,3.816684495,11,0,949.838658
DEV100571,warning,updated,C,Team2,CHECK,87.73566611,4.653958444,8,6,388.8559686
DEV100572,critical,updated,A,Team3,OK,75.35821307,3.689407105,19,8,819.195178
